(1137, 448)
(1137, 449)
(1146, 453)
(1146, 454)
(1146, 455)
(1147, 453)
(1147, 454)
(1147, 455)
(1148, 453)
(1148, 454)
(1148, 455)
(1150, 492)
(1150, 493)
(1150, 494)
(1151, 492)
(1151, 493)
(1151, 494)
(1152, 492)
(1152, 493)
(1152, 494)
(1153, 344)
(1153, 493)
(1154, 343)
(1154, 344)
(1154, 345)
(1155, 343)
(1155, 344)
(1155, 345)
(1175, 299)
(1176, 298)
(1176, 299)
(1178, 477)
(1178, 478)
(1179, 363)
(1179, 477)
(1179, 478)
(1180, 477)
(1180, 478)
(1193, 318)
(1194, 317)
(1194, 318)
(1194, 319)
(1194, 320)
(1195, 317)
(1195, 318)
(1195, 319)
(1195, 320)
(1196, 318)
(1196, 319)
(1200, 438)
(1200, 439)
(1201, 436)
(1201, 437)
(1201, 438)
(1201, 439)
(1201, 440)
(1202, 436)
(1202, 437)
(1202, 438)
(1202, 439)
(1202, 440)
(1203, 437)
(1203, 438)
(1203, 439)
(1203, 440)
(1204, 439)
(1204, 440)
(1227, 632)
(1227, 633)
(1228, 192)
(1228, 632)
(1228, 633)
(1229, 192)
(1229, 193)
(1237, 642)
(1237, 643)
(1238, 641)
(1238, 642)
(1238, 643)
(1238, 644)
(1239, 641)
(1239, 642)
(1239, 643)
(1241, 317)
(1241, 318)
(1242, 317)
(1242, 318)
(1273, 422)
(1273, 423)
(1274, 422)
(1274, 423)
(1275, 423)
(1276, 97)
(1276, 98)
(1276, 408)
(1276, 409)
(1276, 410)
(1277, 97)
(1277, 98)
(1277, 408)
(1277, 409)
(1277, 410)
(1278, 408)
(1278, 409)
(1278, 410)
(1279, 408)
(1279, 409)
(1291, 241)
(1292, 240)
(1292, 241)
(1294, 415)
(1295, 415)
(1295, 426)
(1298, 555)
(1298, 556)
(1299, 554)
(1299, 555)
(1299, 556)
(1299, 557)
(1300, 553)
(1300, 554)
(1300, 555)
(1300, 556)
(1300, 557)
(1301, 554)
(1301, 555)
(1301, 556)
(1301, 557)
(1302, 554)
(1302, 555)
(1302, 556)
(1311, 404)
(1311, 405)
(1311, 406)
(1312, 404)
(1312, 405)
(1312, 406)
(1312, 407)
(1312, 426)
(1312, 427)
(1313, 404)
(1313, 405)
(1313, 406)
(1313, 407)
(1313, 425)
(1313, 426)
(1313, 427)
(1313, 428)
(1314, 404)
(1314, 405)
(1314, 406)
(1314, 407)
(1314, 425)
(1314, 426)
(1314, 427)
(1314, 428)
(1315, 405)
(1315, 406)
(1315, 407)
(1315, 420)
(1315, 421)
(1315, 422)
(1315, 425)
(1315, 426)
(1315, 427)
(1315, 428)
(1316, 414)
(1316, 420)
(1316, 421)
(1316, 422)
(1316, 423)
(1316, 425)
(1316, 426)
(1316, 427)
(1317, 413)
(1317, 414)
(1317, 415)
(1317, 416)
(1317, 420)
(1317, 421)
(1317, 422)
(1318, 413)
(1318, 414)
(1318, 415)
(1318, 416)
(1318, 421)
(1318, 422)
(1318, 423)
(1319, 413)
(1319, 414)
(1319, 415)
(1319, 416)
(1319, 422)
(1319, 423)
(1320, 401)
(1320, 402)
(1320, 413)
(1320, 414)
(1320, 415)
(1320, 416)
(1321, 401)
(1321, 402)
(1321, 403)
(1322, 396)
(1322, 397)
(1322, 401)
(1322, 402)
(1323, 396)
(1323, 397)
(1323, 400)
(1323, 401)
(1323, 402)
(1323, 403)
(1324, 400)
(1324, 401)
(1324, 402)
(1324, 403)
(1325, 400)
(1325, 401)
(1325, 402)
(1325, 403)
(1326, 400)
(1326, 401)
(1326, 402)
(1326, 403)
(1327, 400)
(1327, 401)
(1327, 402)
(1328, 398)
(1328, 399)
(1328, 400)
(1328, 401)
(1329, 397)
(1329, 398)
(1329, 399)
(1329, 400)
(1329, 401)
(1330, 397)
(1330, 398)
(1330, 399)
(1330, 400)
(1331, 396)
(1331, 397)
(1331, 398)
(1331, 399)
(1331, 400)
(1331, 401)
(1332, 396)
(1332, 397)
(1332, 398)
(1332, 399)
(1332, 400)
(1332, 401)
(1333, 397)
(1333, 398)
(1333, 399)
(1333, 400)
(1333, 401)
(1334, 398)
(1334, 399)
(1334, 400)
(1335, 399)
(1338, 456)
(1338, 457)
(1340, 469)
(1340, 470)
(1341, 468)
(1341, 469)
(1341, 470)
(1341, 471)
(1342, 468)
(1342, 469)
(1342, 470)
(1342, 471)
(1343, 469)
(1343, 470)
(1345, 247)
(1346, 246)
(1346, 247)
(1346, 408)
(1346, 409)
(1347, 408)
(1347, 409)
(1348, 408)
(1348, 409)
(1349, 409)
(1350, 409)
(1351, 392)
(1352, 391)
(1352, 392)
(1352, 393)
(1353, 380)
(1353, 391)
(1353, 392)
(1353, 393)
(1354, 379)
(1354, 380)
(1354, 381)
(1354, 392)
(1355, 379)
(1355, 380)
(1355, 381)
(1356, 379)
(1356, 380)
(1356, 381)
(1356, 387)
(1358, 200)
(1358, 201)
(1358, 202)
(1359, 199)
(1359, 200)
(1359, 201)
(1360, 198)
(1360, 199)
(1360, 200)
(1361, 198)
(1361, 199)
(1361, 200)
(1362, 198)
(1362, 199)
(1362, 200)
(1362, 390)
(1363, 90)
(1363, 197)
(1363, 198)
(1363, 199)
(1363, 200)
(1363, 390)
(1364, 198)
(1364, 199)
(1374, 200)
(1375, 200)
(1397, 169)
(1398, 169)
(1398, 170)
(1402, 96)
(1403, 95)
(1414, 159)
(1415, 158)
(1415, 159)
(1416, 158)
(1416, 159)
(1417, 158)
(1419, 382)
(1419, 383)
(1420, 382)
(1420, 383)
(1421, 382)
(1424, 572)
(1424, 573)
(1424, 574)
(1425, 572)
(1425, 573)
(1425, 574)
(1426, 572)
(1426, 573)
(1429, 135)
(1430, 135)
(1431, 576)
(1432, 575)
(1432, 576)
(1433, 574)
(1433, 575)
(1433, 576)
(1434, 122)
(1434, 126)
(1434, 127)
(1434, 574)
(1434, 575)
(1435, 573)
(1435, 574)
(1435, 575)
(1436, 574)
(1436, 575)
(1437, 574)
(1437, 575)
(1438, 573)
(1438, 574)
(1438, 575)
(1438, 576)
(1439, 161)
(1439, 572)
(1439, 573)
(1439, 574)
(1439, 575)
(1439, 576)
(1440, 571)
(1440, 572)
(1440, 573)
(1440, 574)
(1440, 575)
(1441, 570)
(1441, 571)
(1441, 572)
(1441, 573)
(1441, 574)
(1441, 575)
(1442, 570)
(1442, 571)
(1442, 572)
(1442, 573)
(1443, 570)
(1443, 571)
(1443, 572)
(1444, 569)
(1444, 570)
(1444, 571)
(1445, 568)
(1445, 569)
(1445, 570)
(1446, 165)
(1446, 166)
(1447, 165)
(1448, 385)
(1448, 386)
(1449, 384)
(1449, 385)
(1449, 386)
(1450, 385)
(1450, 386)
(1457, 29)
(1457, 30)
(1458, 28)
(1458, 29)
(1458, 30)
(1458, 31)
(1459, 28)
(1459, 29)
(1459, 30)
(1459, 31)
(1460, 28)
(1460, 29)
(1460, 30)
(1460, 31)
(1461, 29)
(1461, 30)
(1466, 378)
(1466, 379)
(1477, 160)
(1478, 159)
(1478, 160)
(1478, 161)
(1479, 157)
(1479, 158)
(1479, 159)
(1479, 160)
(1479, 161)
(1479, 162)
(1479, 163)
(1480, 155)
(1480, 156)
(1480, 157)
(1481, 155)
(1481, 156)
(1482, 155)
(1482, 156)
(1483, 155)
(1483, 156)
(1484, 155)
(1484, 156)
(1485, 155)
(1490, 153)
(1495, 351)
(1498, 148)
(1499, 147)
(1518, 161)
(1518, 162)
(1519, 161)
(1519, 162)
